,latitude,longitude
144061,31.631083,65.742226
144062,35.167071,71.461846
144063,35.170401,71.477618
144104,32.667654,65.901057
144116,35.225369,71.528625
144123,33.307443,62.137955
144124,35.177379,71.476303
144152,33.968463,68.950166
144161,35.224107,71.531074
144162,34.317019,70.62809
144163,34.242309,70.874426
144210,34.232002,70.948915
144218,34.417122,70.449593
144219,36.705776,68.87706
144272,34.417122,70.449593
144280,34.994184,71.421059
144281,34.264444,68.855
144284,34.231271,70.193561
144341,37.065646,69.421137
144342,32.733333,66.267778
144361,32.164205,63.42427
144395,36.098459,64.864461
144396,34.896389,69.720278
144406,35.226472,71.530139
144407,35.226472,71.530139
144451,34.417122,70.449593
144452,35.402778,71.584167
144453,34.391319,68.840244
144454,36.769444,66.480833
144455,31.603521,65.707443
144467,36.198591,65.349432
144468,33.992712,68.70794
144493,36.178903,68.745306
144518,35.065833,69.4975
144552,34.143333,63.782778
144553,31.60594,65.708641
144560,31.623036,65.054246
144561,31.623036,65.054246
144597,34.014117,69.257784
144603,34.516895,69.147011
144610,35.04013,63.290842
144611,35.840067,65.23228
144651,34.843238,69.154811
144657,32.100204,66.901016
144658,32.76073,68.393324
144668,31.631083,65.742226
144690,31.002735,66.405617
144692,31.002735,66.405617
144693,34.835278,70.359167
144696,34.346722,62.197315
144762,36.558688,65.810407
144801,36.754448,70.846181
144802,34.843041,69.656859
144831,33.796944,68.9375
144832,33.117102,69.01742
144865,32.499875,67.423257
144866,34.660214,69.240073
144877,34.516895,69.147011
144889,33.335258,69.928467
144924,33.335258,69.928467
144929,34.227894,62.324306
144955,34.516895,69.147011
144991,33.316667,68.45
145005,32.663817,69.255135
145024,32.499875,67.423257
145025,34.41808,70.649529
145026,34.275513,69.882313
145027,31.488758,64.051058
145028,35.631667,65.279722
145029,31.517771,64.114227
145072,32.629449,65.452985
145085,35.947552,68.710327
145105,34.417122,70.449593
145106,34.083761,70.667489
145150,32.073451,64.840689
145151,31.631083,65.742226
145162,32.628228,65.87576
145163,34.01063,68.720739
145206,36.373503,66.881346
145207,30.960922,61.859583
145214,31.823423,64.56727
145255,32.894314,65.564917
145298,34.516895,69.147011
145337,32.072055,64.836484
145355,34.516895,69.147011
145370,35.314054,70.866719
145387,32.482463,62.031097
145388,34.514877,70.569782
145423,36.811451,71.071691
145424,32.62347,62.510082
145431,31.589827,64.337952
145432,35.947552,68.710327
145433,32.61797,65.872375
145463,34.106501,68.574655
145464,32.484306,62.034711
145486,35.006075,68.855859
145487,34.280914,62.613104
145528,31.623038,65.054246
145529,31.623038,65.054246
145548,32.356548,64.779734
145561,33.421827,68.578186
145562,36.995654,69.159998
145565,34.250002,70.01
145588,34.251187,70.010001
145611,33.301018,68.405014
145614,33.198986,68.110286
145615,31.604685,64.368945
145616,31.583061,64.369167
145655,31.60063,64.369652
145656,34.021194,68.999535
145657,32.533285,62.324085
145658,34.004337,69.214639
145659,31.631083,65.742226
145694,31.640028,64.24
145695,33.243044,65.463857
145696,33.724409,66.127342
145697,34.47524,70.53228
145698,32.481309,62.033849
145719,34.516895,69.147011
145720,34.516895,69.147011
145723,31.60063,64.369652
145804,34.930358,71.08857
145826,37.185605,68.912625
145827,36.665009,65.752
145828,34.464395,70.480041
145831,36.062944,64.988808
145853,32.444542,62.146101
145865,33.307544,62.157358
145866,33.307614,62.147077
145867,33.308409,62.154826
145879,34.346722,62.197315
145885,33.335258,69.928467
145905,33.555019,68.385597
145908,36.947944,65.116341
145911,33.633989,62.256721
145917,32.984915,67.96688
145937,32.243743,62.94792
145951,36.908036,66.18602
145952,34.720361,70.759229
145954,34.956696,70.75236
145955,34.346722,62.197315
145956,33.335258,69.928467
145968,33.88629,68.654051
145969,33.68849,68.401881
146004,34.516895,69.147011
146007,36.217655,65.933037
146019,33.239717,65.45986
146020,35.488612,71.330855
146050,36.705776,68.87706
146052,33.29414,68.90443
146054,35.8464,64.5333
146055,33.421827,68.578186
146077,36.883582,71.073905
146086,34.266592,70.75387
146104,37.157995,69.445084
146123,32.100204,66.901016
146124,31.80262,66.324715
146131,34.516895,69.147011
146132,32.61797,65.872375
146133,36.70993,67.1157
146134,32.185841,67.017548
146135,34.021194,68.999535
146170,31.798995,66.366131
146171,33.351088,68.385044
146172,36.91693,68.54581
146173,36.921416,70.853593
146174,34.24178,70.183406
146213,31.631083,65.742226
146240,33.554014,68.414804
146245,35.838223,66.234833
146249,36.120026,66.055367
146250,35.907028,68.488644
146251,35.777,66.29393
146258,34.31054,62.316639
146274,34.277465,69.828247
146299,33.335258,69.928467
146300,31.866723,64.733953
146301,31.866723,64.733953
146309,31.81376,64.632048
146310,31.467463,64.092445
146311,31.402098,64.303047
146312,32.134858,65.005053
146316,37.447059,69.866145
146317,34.278821,69.82798
146337,33.514928,62.258535
146338,33.514928,62.258535
146339,33.514928,62.258535
146346,31.363647,63.958611
146347,31.76147,64.621428
146348,33.93706,68.925811
146363,33.815519,68.364897
146379,31.853561,64.712357
146388,32.501463,62.032097
146389,32.486807,62.04039
146390,36.705776,68.87706
146391,33.542622,68.415329
146393,36.663565,65.751335
146406,36.386884,65.865516
146416,35.687501,64.29845
146417,32.501463,62.032097
146424,37.132138,69.829295
146425,32.92204,68.649842
146426,36.705776,68.87706
146427,31.631083,65.742226
146428,35.947552,68.710327
146429,31.81376,64.632048
146430,36.303825,65.482079
146433,32.37001,62.128456
146474,34.267438,70.785075
146475,34.819393,69.144205
146476,36.330218,68.759211
146477,33.93706,68.925811
146515,34.753272,71.037203
146520,34.854568,71.233391
146521,35.77972,64.676556
146522,33.589532,63.690671
146523,32.948371,69.17131
146532,31.614631,65.693664
146533,36.050307,64.903183
146543,34.417122,70.449593
146544,34.594612,69.76059
146569,36.70993,67.1157
146570,33.335258,69.928467
146571,32.922781,66.192943
146578,36.24499,64.878258
146579,36.24499,64.878258
146580,35.571247,64.429814
146581,35.682993,64.054454
146582,35.61892,64.234564
146591,34.417122,70.449593
146592,34.516895,69.147011
146593,33.196123,68.031068
146598,36.684256,70.945402
146636,34.346722,62.197315
146638,34.964151,68.84699
146639,34.214554,69.099227
146640,34.359425,68.841617
146676,34.810711,70.37191
146677,31.631083,65.742226
146717,31.805388,66.324049
146718,35.04013,63.290842
146728,34.353756,67.91022
146729,33.907019,68.649436
146785,36.24499,64.878258
146786,37.323699,65.738935
146787,37.065752,69.423111
146788,36.238743,64.863686
146811,33.30785,67.185046
146822,33.678387,61.974422
146823,34.809016,70.364506
146844,33.16506,69.319085
146868,36.911907,66.185784
146872,31.856434,65.666684
146873,34.266816,70.777201
146874,32.100204,66.901016
146927,32.684715,68.238403
146933,35.975984,67.579766
146934,32.192347,67.186738
146935,32.373416,62.110246
146947,34.417122,70.449593
146948,34.417122,70.449593
146949,34.454826,70.484301
146959,36.668369,68.882607
146992,33.156362,69.322329
146994,31.60063,64.369652
147001,34.516895,69.147011
147056,31.631083,65.742226
147057,36.705776,68.87706
147058,32.134858,65.005053
147059,32.134858,65.005053
147062,33.881592,68.649613
147063,33.889859,68.638789
147107,34.454826,70.484301
147108,34.424656,70.598431
147109,31.617649,62.759013
147110,35.810528,63.134632
147111,33.737415,68.529457
147112,32.438021,62.150609
147139,32.134858,65.005053
147175,34.500738,69.851526
147176,32.143673,65.039766
147183,34.885761,70.380013
147185,31.81376,64.632048
147186,36.197974,69.206725
147187,36.286868,69.178762
147188,32.946178,69.176298
147189,32.468609,62.217377
147190,33.542622,68.415329
147191,33.542622,68.415329
147192,33.542622,68.415329
147193,34.945579,69.273325
147194,31.631083,65.742226
147195,33.692575,68.913277
147196,34.433267,68.814039
147197,33.692994,69.345007
147198,33.701318,69.400666
147199,34.996085,71.422827
147200,35.009585,69.162619
147201,31.157652,62.527801
147202,34.755467,71.123185
147203,34.877496,71.153307
147204,34.834032,71.121736
147205,34.834032,71.121736
147206,34.834032,71.121736
147207,34.834032,71.121736
147208,34.834032,71.121736
147209,34.834032,71.121736
147210,34.834032,71.121736
147211,34.834032,71.121736
147212,34.834032,71.121736
147213,37.116005,69.044067
147214,32.590833,67.538056
147215,35.66694,66.104851
147217,37.180194,68.915823
147218,36.820141,68.682091
147219,36.888175,68.429321
147220,37.183545,68.915479
147221,33.93706,68.925811
147239,33.267183,68.572354
147240,34.797243,69.705056
147252,32.629753,62.490807
147253,32.180886,63.068418
147254,32.623615,62.427887
147255,32.48101,62.028171
147256,32.333564,62.103417
147257,35.610519,64.809208
147258,34.652951,70.189658
147259,34.216831,68.304064
147261,35.947552,68.710327
147282,36.705776,68.87706
147283,33.598633,69.228996
147284,32.61797,65.872375
147285,33.267183,68.572354
147286,31.80604,66.324431
147287,35.361161,70.850997
147288,33.542622,68.415329
147289,34.848961,69.653581
147290,32.192347,67.186738
147291,33.646074,70.087403
147292,32.61797,65.872375
147340,36.258398,64.866987
147361,37.005424,70.879786
147362,33.335258,69.928467
147364,35.770467,64.845348
147376,37.180194,68.915823
147377,31.631083,65.742226
147378,34.436222,70.448301
147406,32.163577,63.424187
147413,34.516895,69.147011
147414,36.717115,68.872049
147415,36.717115,68.872049
147416,36.717115,68.872049
147417,36.717115,68.872049
147418,36.717115,68.872049
147419,36.717115,68.872049
147420,37.001782,68.426356
147441,31.60063,64.369652
147442,32.100204,66.901016
147443,31.662415,62.935134
147444,33.569174,69.717773
147445,34.267417,70.780064
147446,35.170056,63.76864
147473,34.516895,69.147011
147474,33.688122,69.526124
147477,31.097641,65.684989
147478,36.705776,68.87706
147479,36.181522,65.342702
147480,36.303825,65.482079
147481,36.858713,65.849269
147482,36.170774,65.463681
147483,36.146532,65.442642
147484,31.116304,65.693429
147485,34.809016,70.364506
147486,35.010958,71.410207
147504,33.467621,70.090885
147518,32.185841,67.017548
147532,34.849305,70.451013
147533,33.335258,69.928467
147534,33.335258,69.928467
147535,33.443889,70.113889
147536,32.623739,65.456432
147601,33.969093,68.950979
147626,36.781832,71.076543
147627,36.781832,71.076543
147628,36.781832,71.076543
147629,36.781832,71.076543
147630,36.781832,71.076543
147631,36.781832,71.076543
147632,36.781832,71.076543
147633,36.781832,71.076543
147634,36.781832,71.076543
147635,36.781832,71.076543
147636,36.781832,71.076543
147637,36.781832,71.076543
147638,34.265501,70.785125
147639,35.834333,64.525269
147640,31.820833,64.57
147647,33.542622,68.415329
147656,34.516895,69.147011
147688,36.781832,71.076543
147693,32.629753,62.490807
147694,32.37001,62.128456
147703,31.631083,65.742226
147704,31.631083,65.742226
147744,32.383535,62.119746
147751,33.468564,68.763192
147752,34.346722,62.197315
147774,33.706199,69.383108
147785,33.335258,69.928467
147786,34.021194,68.999535
147787,32.186201,67.183199
147788,33.770837,68.3697
147803,33.952528,69.695567
147804,36.985233,69.379383
147807,31.458333,66.301389
147808,32.391988,68.942522
147809,32.910299,68.882423
147810,34.674866,70.21344
147811,32.186201,67.183199
147815,32.850819,68.190837
147848,34.317813,70.772254
147849,35.302047,71.538302
147850,34.238695,70.182716
147851,35.83363,64.525093
147852,35.85759,64.507393
147853,35.865322,64.518257
147886,35.71907,64.105629
147900,34.516895,69.147011
147901,31.631083,65.742226
147919,31.628749,65.727457
147920,32.870816,66.097516
147921,33.337467,69.920405
147922,32.264539,68.524715
147923,33.55,68.416667
147926,35.123449,65.086416
147928,34.368333,70.317778
147961,32.480918,62.028239
147964,34.981057,69.621456
147965,34.317813,70.772254
147969,31.594155,66.942812
147988,34.925508,64.147824
147999,33.306127,62.156823
148000,33.890556,62.406389
148001,33.306127,62.156823
148015,34.516895,69.147011
148017,34.516895,69.147011
148029,31.60063,64.369652
148044,35.914894,68.547073
148046,32.376614,62.121382
148047,32.37001,62.128456
148050,34.021194,68.999535
148052,32.348492,64.772251
148053,32.348492,64.772251
148057,31.60063,64.369652
148060,34.516895,69.147011
148077,35.641094,63.304499
148078,31.57276,67.042618
148079,31.57276,67.042618
148082,35.12915,64.991592
148083,33.534235,65.000854
148117,34.952029,69.303139
148118,32.348492,64.772251
148128,31.57276,67.042618
148139,31.623036,65.054246
148149,33.722765,69.494526
148158,34.516895,69.147011
148167,36.217655,65.933037
148172,35.670747,66.046353
148174,31.461224,66.52239
148175,31.628749,65.727457
148176,31.628749,65.727457
148190,34.516895,69.147011
148191,33.542622,68.415329
148225,31.631083,65.742226
148226,32.81493,67.766708
148231,32.453788,62.031136
148232,36.217655,65.933037
148233,37.088887,69.263914
148234,35.810528,63.134632
148235,35.810528,63.134632
148247,32.928519,66.688756
148248,32.928519,66.688756
148249,32.928519,66.688756
148250,32.928519,66.688756
148251,32.928519,66.688756
148252,32.928519,66.688756
148253,32.928519,66.688756
148254,32.928519,66.688756
148255,32.928519,66.688756
148256,32.376614,62.121382
148257,32.689514,68.327637
148258,33.1782,68.752533
148262,36.728591,68.868066
148267,34.516895,69.147011
148270,30.959932,61.86895
148271,33.34964,62.333717
148284,32.626588,65.872888
148285,32.847222,66.05
148286,32.185841,67.017548
148287,32.941019,65.502657
148288,32.92057,65.536842
148289,32.92057,65.536842
148293,30.550198,63.78606
148299,36.896969,65.665857
148300,34.958889,69.227778
148303,34.338022,63.367503
148323,30.284167,62.044722
148324,32.91123,68.869175
148331,33.689444,64.853056
148335,34.351349,68.238534
148366,36.733459,69.537758
148371,36.854732,65.263356
148372,33.890556,62.406389
148373,33.484167,62.392222
148374,33.304316,62.117673
148375,33.391974,62.257816
148376,32.378056,66.335833
148377,34.524722,70.2825
148381,34.238695,70.182716
148384,33.193665,68.102002
148388,34.87048,62.50668
148389,34.958889,69.227778
148403,36.728591,68.868066
148423,32.559055,67.037879
148425,35.71907,64.105629
148442,32.680231,67.706977
148443,32.533285,62.324085
148451,32.923889,65.538889
148466,32.100204,66.901016
148467,34.53851,69.026832
148468,34.417122,70.449593
148472,32.623739,65.456432
148476,34.216354,68.295174
148477,33.193665,68.102002
148486,32.075659,64.836477
148487,32.075659,64.836477
148488,32.075659,64.836477
148489,32.075659,64.836477
148490,32.075659,64.836477
148491,32.075659,64.836477
148492,32.075659,64.836477
148493,32.075659,64.836477
148494,32.075659,64.836477
148495,32.075659,64.836477
148505,34.317813,70.772254
148514,35.598206,64.763659
148516,31.98754,65.476082
148517,31.628871,65.737175
148528,32.100204,66.901016
148529,32.074078,66.141526
148541,32.397381,64.47316
148542,32.397381,64.47316
148543,31.623036,65.054246
148545,32.192937,68.361139
148550,34.263149,70.78821
148555,34.199784,62.140729
148557,34.89,71.18
148558,34.875656,71.152008
148559,32.192937,68.361139
148560,32.192937,68.361139
148561,32.192937,68.361139
148577,34.396797,68.863945
148578,31.631083,65.742226
148581,34.516895,69.147011
148590,35.947552,68.710327
148605,33.696641,63.092771
148606,33.335258,69.928467
148607,35.947552,68.710327
148634,31.60063,64.369652
148642,36.419964,69.362241
148643,33.796944,68.934585
148665,31.661526,63.005497
148675,33.465951,70.08861
148677,35.167134,63.769538
148681,31.662674,63.014758
148682,35.039356,71.361046
148709,34.643868,69.244684
148710,33.542622,68.415329
148723,35.8464,64.5333
148724,34.711935,63.367919
148725,35.353762,64.587107
148726,36.07269,64.839591
148727,35.670747,66.046353
148728,34.243611,62.714722
148736,36.173492,68.735355
148737,36.173492,68.735355
148738,36.173492,68.735355
148739,31.662674,63.014758
148757,35.161423,65.114474
148760,36.064076,69.101008
148774,36.896969,65.665857
148775,35.96069,67.272572
148776,34.283562,69.883565
148779,35.321392,64.811084
148781,32.397381,64.47316
148799,33.318615,68.476206
148800,34.171831,70.621679
148801,34.417122,70.449593
148816,33.970342,68.948637
148822,32.073333,64.833889
148826,31.578569,67.039992
148827,31.57276,67.042618
148828,31.57276,67.042618
148829,31.57276,67.042618
148830,36.066322,65.375885
148831,33.542622,68.415329
148862,35.686381,64.295082
148880,35.892595,66.779397
148887,36.902748,68.625397
148888,36.901498,66.18317
